query_id,texto_original,AP_Vetorial,P10_Vetorial,NDCG_Vetorial,AP_BM25,P10_BM25,NDCG_BM25,Diferenca_BM25_menos_Vetorial,Media_AP
141,"what analytical solutions are available for stresses in edge-loaded
shells of revolution .",0.15044422721842077,0.2,0.2072256543262692,0.14530389284398637,0.2,0.21448304883277194,-0.0051403343744343966,0.14787406003120357
142,"what dome contours minimize discontinuity stresses when used as closures
on cylindrical pressure vessels .",0.045454545454545456,0.0,0.0,0.07692307692307693,0.0,0.0,0.03146853146853147,0.06118881118881119
143,"what general solutions for the stresses in pressurized shells of
revolution are available .",0.5,0.2,0.6509209298071326,0.6666666666666666,0.2,0.8315546295836225,0.16666666666666663,0.5833333333333333
144,"can studies of pure membrane cylinders having no wall bending stiffness
but maintaining their shape by virtue of internal pressure provide any
insight into the behaviour of pressurized cylinders with finite wall
stiffness .",0.7159090909090908,0.5,0.8067385007154385,0.4461279461279461,0.4,0.5137665365073921,-0.26978114478114473,0.5810185185185185
145,"what are the best experimental data and classical small deflection
theory analyses available for pressurized cylinders in bending .",0.5828991263878569,0.5,0.7529803744852828,0.30949216238544414,0.4,0.49457095505440585,-0.27340696400241277,0.4461956443866505
146,"does a membrane theory exist by which the behaviour of pressurized
membrane cylinders in bending can be predicted .",0.5833333333333333,0.2,0.6199062332840657,0.5833333333333333,0.2,0.6199062332840657,0.0,0.5833333333333333
147,"what are the equations which define the stability of simply supported
corrugated core sandwich cylinders .",0.23775777793634933,0.2,0.23516486475074658,0.2595815921874819,0.3,0.3384355145646856,0.021823814251132556,0.2486696850619156
148,papers on small deflection theory for buckling of sandwich cylinders .,0.4396029177582575,0.3,0.6286824150385668,0.3214281857326448,0.2,0.5148586863637864,-0.11817473202561268,0.38051555174545115
149,"has anyone developed an analysis which accurately establishes the large
deflection behaviour of conical shells .",0.3553407450355549,0.4,0.45449827622138,0.38226521302211863,0.4,0.45449827622138,0.026924467986563727,0.36880297902883674
150,"what is the magnitude of second-order wing-body interference
at high supersonic mach number .",0.5833333333333333,0.2,0.6934264036172708,0.8333333333333333,0.2,0.9197207891481876,0.25,0.7083333333333333
151,"what is the best theoretical method for calculating pressure on the
surface of a wing alone .",0.05906383434877584,0.1,0.04486076033656595,0.033192384148916794,0.0,0.0,-0.025871450199859043,0.04612810924884632
152,"how can the effect of the boundary-layer on wing pressure be calculated,
and what is its magnitude .",0.04010847565925258,0.1,0.1400995678301123,0.02312696179392559,0.0,0.0,-0.01698151386532699,0.031617718726589084
153,how should the navier-stokes difference equations be solved .,0.290928540864356,0.3,0.3465885302021158,0.32301587301587303,0.3,0.3536573263781091,0.032087332151517045,0.3069722069401145
154,"which  iterative method for solving linear elliptic
difference equations is most rapidly convergent .",0.5833333333333333,0.2,0.6480409554829326,0.8333333333333333,0.2,0.8212377705398237,0.25,0.7083333333333333
155,technical report on measurement of ablation during flight .,0.35187793427230046,0.3,0.34015001901211017,0.1781659413585535,0.2,0.17955683620108592,-0.17371199291374698,0.265021937815427
156,"what qualitative and quantitative material is available on ablation
materials research .",0.5673217874746512,0.7,0.620104160674023,0.5443018681996454,0.7,0.5728198349525341,-0.023019919275005796,0.5558118278371483
157,"have flow fields been calculated for blunt-nosed bodies and compared
with experiment for a wide range of free stream conditions and body
shapes .",0.4419898848451679,0.7,0.5861349364015792,0.3676829906345067,0.6,0.5435804161199637,-0.07430689421066117,0.4048364377398373
158,what are the available properties of high-temperature air .,0.31991150242843835,0.2,0.5347363368441794,0.37218326885880076,0.3,0.6396601408337269,0.05227176643036241,0.3460473856436196
159,"what is the magnitude of aerodynamic damping in flexible vibration modes
of a slender body of revolution characteristic of launch vehicles .",0.09949130367556873,0.2,0.1776028646926492,0.08862245960184259,0.2,0.16014909903145455,-0.010868844073726139,0.09405688163870565
160,"compressive circumferential stresses in a torispherical shell reveal
the possibility of buckling under internal pressure . has anyone
investigated for which ranges of shell parameters these stresses are
sufficiently large to cause elastic buckling .",0.039265856353908724,0.0,0.0,0.12093789008760672,0.1,0.24842742676916893,0.081672033733698,0.08010187322075772
161,"is there an integral method to give a single and sufficiently accurate
method of calculating the laminar separate point for various
incompressible and compressible boundary layers with zero heat transfer .",0.5144524058317161,0.3,0.6391034866124042,0.5379656928437416,0.3,0.7193068819147438,0.023513287012025486,0.5262090493377289
162,"what accurate or exact solutions of the laminar separation point for
various incompressible and compressible boundary layers with zero heat
transfer are available .",0.17542115266753852,0.1,0.13742550997470102,0.25945892110762797,0.2,0.21003026995882845,0.08403776844008945,0.21744003688758323
163,"can the hypersonic similarity results be applied to the technique of
predicting surface pressures of an ogive forebody at angle of attack .",0.2836949375410914,0.2,0.4367467095119258,0.2959595959595959,0.2,0.4367467095119258,0.012264658418504548,0.28982726675034365
164,what determines the onset of shock-induced boundary-layer separation .,0.42155026990553307,0.4,0.4788487440498752,0.45075913669663675,0.4,0.5808311313512923,0.029208866791103683,0.4361547033010849
165,"are the stable profiles of a compressible boundary layer induced by a
moving wave known .",0.39285714285714285,0.2,0.5912352048230277,0.5833333333333333,0.2,0.6934264036172708,0.1904761904761904,0.488095238095238
166,"are there experimental results on the stability of a compressible
boundary layer induced by a moving wave .",0.02140985662392761,0.0,0.0,0.040073636672378156,0.1,0.07311683844390994,0.018663780048450547,0.030741746648152882
167,"exact solution methods for calculating the ablative mass loss of a
material ablating at high temperatures in a hypersonic flight
environment .",0.08834586466165413,0.0,0.0,0.41666666666666663,0.2,0.5540663910176149,0.3283208020050125,0.2525062656641604
168,"what approximate solutions are known to the direct problem of transonic
flow in the throat of a nozzle,  i.e. finding the flow in a given
nozzle .",0.26666666666666666,0.2,0.48381288316677695,0.12333333333333332,0.1,0.21840743681816419,-0.14333333333333334,0.195
169,"what approximate solutions are known to the indirect problem of
transonic flow in the throat of a nozzle,  i.e. finding a nozzle which
has a given axial velocity distribution .",0.19371345029239767,0.2,0.2856436410275446,0.3042194092827004,0.2,0.4144299250118475,0.11050595899030274,0.24896642978754904
170,"why do users of orthodox pitot-static tubes often find that the
calibrations appear to be,. - (a) significantly different from those formerly
specified,  (b) wildly variable at low reynolds numbers .",0.5059606481481481,0.5,0.6514139732256141,0.6340909090909091,0.4,0.751412262126836,0.12813026094276103,0.5700257786195286
171,"has a comparison been made between interference-free drag measurements
using free-flight models and similar measurements made in a low-blockage
wind tunnel .",0.6333333333333333,0.3,0.8274365110343983,0.6388888888888888,0.3,0.6757709465491791,0.005555555555555536,0.6361111111111111
172,solution of the blasius problem with three-point boundary conditions .,0.6791666666666667,0.4,0.7179581484098557,0.8875,0.4,0.925248016143815,0.20833333333333326,0.7833333333333333
173,"references on lyapunov's method on the stability of linear
differential equations with periodic coefficients .",0.5833333333333333,0.2,0.6934264036172708,1.0,0.2,1.0,0.41666666666666674,0.7916666666666666
174,"obtain all papers and reports that contain shock detachment distance
data .",0.1547276636795797,0.2,0.36069019466199115,0.10870216885292261,0.1,0.19602843459435057,-0.046025494826657104,0.13171491626625115
175,work on flow in channels at low reynolds numbers .,0.04563544982149634,0.0,0.0,0.04996412585521444,0.0,0.0,0.004328676033718101,0.04779978783835539
176,"some approximate analytical heat conduction solutions using methods
other than biot's principle .",0.06213929895415371,0.0,0.0,0.08656994725573432,0.1,0.12824687569501922,0.024430648301580607,0.074354623104944
177,"what mode of stalling can be expected for each stage of an axial
compressor .",0.7412087912087911,0.4,0.8388372112048964,0.7222222222222222,0.4,0.8297899182613868,-0.01898656898656892,0.7317155067155067
178,"has a criterion been established for determining the axial compressor
choking line .",0.5456730769230769,0.3,0.8173721167448778,0.6435897435897435,0.3,0.8698944585066984,0.09791666666666665,0.5946314102564102
179,"has a theory of quasi-conical flows been developed, in supersonic
linearised theory, for which the upwash distribution on the lifting
surface, apart from being a homogeneous function in the
co-ordinate, is permitted to have a quite general functional form .",0.29449880983866705,0.2,0.4144299250118475,0.34228698501872656,0.2,0.44149241373678083,0.04778817518005951,0.3183928974286968
180,how does scale height vary with altitude in an atmosphere .,0.3945369918302249,0.3,0.39216949344416374,0.4362672868884049,0.3,0.3557981268823876,0.04173029505817999,0.4154021393593149
181,"jet interference with supersonic flows
theoretical papers .",0.25298603931335506,0.1,0.24913276910075044,0.27047145604380385,0.2,0.3571560500460547,0.01748541673044879,0.26172874767857945
182,"effects of leading-edge bluntness on the flutter characteristics of some
square-planform double-wedge airfoils at mach numbers less than 15.4.",0.5833333333333333,0.2,0.66967181649423,0.5833333333333333,0.2,0.66967181649423,0.0,0.5833333333333333
183,"what factors have been shown to have a primary influence on sonic boom
strength .",0.5716685819626995,0.7,0.47308861050652173,0.6244265125337999,0.6,0.6003711013090012,0.05275793057110034,0.5980475472482497
184,work on small-oscillation re-entry motions .,0.10229505381481066,0.0,0.0,0.33643667272244154,0.3,0.42953694833433737,0.23414161890763088,0.21936586326862612
185,experimental studies on panel flutter .,0.7929639804639804,0.6,0.7904819574869932,0.7838624338624337,0.6,0.8071376348433057,-0.009101546601546717,0.7884132071632071
186,"how can wing-body,  flow field interference effects be approximated
rationally .",0.2865879321798931,0.5,0.5933607200949346,0.17409969846291462,0.4,0.3600558568883671,-0.11248823371697847,0.23034381532140386
187,"has anyone analytically or experimentally investigated the effects of
internal pressure on the buckling of circular-cylindrical shells under
bending .",0.09766754850088183,0.2,0.1528406081835328,0.16224637681159418,0.2,0.2522457614005466,0.06457882831071235,0.12995696265623802
188,"what theoretical and experimental work has been done on the excitation
and response of typical structures in a noise environment .",0.4728286559286627,0.4,0.556641054565232,0.41183261534427235,0.5,0.5681584916867225,-0.06099604058439034,0.4423306356364675
189,"is there a design method for calculating thermal fatigue endurances of
components of various types and sizes in a variety of circumstances .",0.17379192666935567,0.1,0.0967221933748192,0.1558760278482266,0.2,0.15814646672181454,-0.017915898821129067,0.16483397725879112
190,"will an analysis of panel flutter based on arbitrarily assumed modes of
deformation prove satisfactory,  and if so,  what is the minimum number
of modes that need be considered .",0.3597619047619048,0.3,0.39438434517160015,0.4609469696969697,0.3,0.5338418008420618,0.1011850649350649,0.4103544372294372
191,"what is the criterion for true panel flutter,  as opposed to small
amplitude vibration arising from acoustic disturbances .",0.6231745662092755,0.7,0.44541039839615815,0.3908399379379184,0.4,0.24512769449225036,-0.2323346282713571,0.5070072520735969
192,papers dealing with uniformly loaded sectors .,0.4654761904761905,0.3,0.592512031964586,0.5077380952380952,0.3,0.6096199500078984,0.04226190476190472,0.48660714285714285
193,general methods of solving clamped plate problems .,0.6840360733831524,0.7,0.7317297441559515,0.831885975001917,0.8,0.8839186865620725,0.14784990161876455,0.7579610241925347
194,"how can the analytical solution of the buckling strength of a uniform
circular cylinder loaded in axial compression be refined so as to lower
the buckling load .",0.27977728100678917,0.3,0.2318859533092355,0.23611111111111113,0.2,0.23467776707889956,-0.043666169895678036,0.25794419605895014
195,"in the problem of the buckling strength of uniform circular cylinders
loaded in axial compression,  does the linear solution help with
improving the non-linear one .",0.1008852258852259,0.1,0.1480409554829326,0.13286052009456265,0.1,0.18154179253735267,0.031975294209336744,0.11687287298989427
196,"the problem of similarity for representative investigation of
aeroelastic effects in a flow with the absence of heating effects .",0.20933673303743086,0.3,0.3499968548204142,0.15828711526365413,0.3,0.2952819749811217,-0.05104961777377673,0.18381192415054248
197,how is fatigue damage estimated using the normal long-hand method .,0.8333333333333334,0.3,0.8752045980473071,0.6180555555555555,0.2,0.6651640917528849,-0.2152777777777779,0.7256944444444444
198,"is there any information available on the difference in the effects of
various edge conditions on the buckling of cylindrical shells .",0.4178571428571428,0.2,0.5735424265967997,0.5141760651629073,0.3,0.7073103183000377,0.09631892230576444,0.46601660401002504
199,"have non-linear large deflection analyses been conducted for shell
shapes other than conical .",0.1256584690513094,0.2,0.15030051947336306,0.1159229930781655,0.1,0.09576745329637855,-0.009735475973143892,0.12079073106473745
200,"are asymptotic methods sufficiently accurate in the determination of
pre-buckling stresses in torispherical shells,  or must we resort to
numerical methods .",0.2577639751552795,0.1,0.2960819109658653,0.2566137566137566,0.2,0.3759063358712073,-0.0011502185415228627,0.25718886588451806
201,"what are the nonequilibrium chemical constituents in the viscous shock
layer ahead of a blunt re-entry vehicle .",0.24021968000398616,0.3,0.4367931902625208,0.30910712874117674,0.4,0.5487379204458991,0.06888744873719058,0.27466340437258147
202,"how accurate are existing analytical theories in estimating pressure
distributions on cones at incidence,  at hypersonic speeds .",0.2446889344343663,0.4,0.2558097031404176,0.20660293962870166,0.3,0.21329730238906844,-0.03808599480566463,0.22564593703153396
203,"are simple empirical methods of any use for estimating pressure
distribution in cones .",0.10204841627851069,0.2,0.1716830951068149,0.1363737147163963,0.3,0.30637875169839035,0.03432529843788562,0.1192110654974535
204,do viscous effects seriously modify pressure distributions .,0.09160529142212606,0.2,0.26026565753952224,0.04283099151601932,0.0,0.0,-0.04877429990610674,0.06721814146907269
205,"has anyone investigated theoretically whether surface flexibility
can stabilize a laminar boundary layer .",0.5,0.2,0.6509209298071326,0.8333333333333333,0.2,0.9197207891481876,0.33333333333333326,0.6666666666666666
206,"how do subsonic and transonic flutter data measured in the new langley
transonic dynamics tunnel compare with similar data obtained in other
facilities .",0.10993077742279021,0.2,0.30776412138162756,0.22431427243142724,0.2,0.4358923164702953,0.11438349500863702,0.16712252492710872
207,"how do large changes in new mass ratio quantitatively affect
wing-flutter boundaries .",0.3433535353535354,0.2,0.4065385723067921,0.20692268575563774,0.2,0.3534127876050964,-0.13643084959789767,0.2751381105545866
208,"what is the effect of the shape of the drag polar of a lifting
spacecraft on the amount of reduction in maximum deceleration obtainable by
continuously varying the aerodynamic coefficients during re-entry .",0.6746031746031745,0.6,0.7574968275334034,0.7027777777777778,0.6,0.7711046000160218,0.028174603174603297,0.6886904761904762
209,"what are the physical significance and characteristics of separated
laminar and turbulent boundary layer flows .",0.21542203451072992,0.4,0.22582472667874778,0.1486072792377557,0.1,0.1019109450635844,-0.0668147552729742,0.18201465687424281
210,"has anyone analytically investigated the stabilizing influence of soft
elastic cores on the buckling strength of cylindrical shells subjected
to non-uniform external pressure .",0.33018932338002277,0.2,0.48255059646431975,0.34724270391143536,0.2,0.48255059646431975,0.017053380531412587,0.33871601364572906
211,"what papers are available on the buckling of empty cylindrical shells
under non-uniform pressure .",0.15487595860730188,0.2,0.06953490410747619,0.1535376372362343,0.1,0.03299700806327271,-0.0013383213710675967,0.15420679792176809
212,"what effect do thermal stresses have on the compressive buckling
strength of ring-stiffened cylinders .",0.45193933776447864,0.5,0.5667448986692801,0.48922707429089546,0.5,0.5687197948330739,0.037287736526416815,0.47058320602768705
213,"what is the effect on cylinder buckling of a circumferential stress
system that varies in the axial direction .",0.5161594323687505,0.6,0.671784826677242,0.5806244745452089,0.5,0.6087994651344372,0.06446504217645843,0.5483919534569797
214,"can non-linear shallow shell analysis be reduced to an engineering
technique by use of the matrix .",0.15524054573466112,0.1,0.24630238874073,0.16806617129818463,0.1,0.24630238874073,0.012825625563523513,0.16165335851642287
215,"is it possible to predict the shape of a shroud which will allow
simulation of the nose region flow field for a sphere in hypersonic flow .",0.043055555555555555,0.0,0.0,0.047379032258064516,0.0,0.0,0.0043234767025089604,0.045217293906810035
216,"what investigations have been made of the wave system created by a
static pressure distribution over a liquid surface .",0.0024691358024691358,0.0,0.0,0.002770083102493075,0.0,0.0,0.00030094730002393905,0.0026196094524811053
217,"has anyone investigated the effect of shock generated vorticity on heat
transfer to a blunt body .",0.39732311934953624,0.4,0.5672227324927723,0.36541366969290145,0.4,0.4644389235458954,-0.03190944965663478,0.38136839452121885
218,what is the heat transfer to a blunt body in the absence of vorticity .,0.3099498230591327,0.3,0.3210868881286158,0.31040129724998244,0.5,0.44613264264760744,0.00045147419084973217,0.3101755601545576
219,"what are the general effects on flow fields when the reynolds number is
small .",0.08697125093553897,0.2,0.14210876216475854,0.043788376238101896,0.0,0.0,-0.04318287469743707,0.06537981358682043
220,"find a calculation procedure applicable to all incompressible laminar
boundary layer flow problems having good accuracy and reasonable
computation time .",0.19642536542948338,0.4,0.20601985835699674,0.25234473144825814,0.3,0.27870157149025604,0.05591936601877476,0.22438504843887075
221,"papers applicable to this problem (calculation procedures for laminar
incompressible flow with arbitrary pressure gradient) .",0.2370694218921511,0.4,0.3629242697785903,0.25876650480495494,0.4,0.39567287731660133,0.02169708291280384,0.24791796334855304
222,has anyone investigated the shear buckling of stiffened plates .,0.6546206209249688,0.6,0.7221124197985725,0.7338684463684464,0.6,0.7487912473474161,0.07924782544347764,0.6942445336467076
223,papers on shear buckling of unstiffened rectangular plates under shear .,0.4637739386634525,0.2,0.5855700749881525,0.5866666666666667,0.3,0.7365896932159578,0.12289272800321416,0.5252203026650596
224,"in practice, how close to reality are the assumptions that the flow
in a hypersonic shock tube using nitrogen is non-viscous and in
thermodynamic equilibrium .",0.12115859914142699,0.1,0.07930749312667738,0.13978071459082664,0.1,0.09384413330947906,0.01862211544939965,0.13046965686612683
225,"what design factors can be used to control lift-drag ratios at mach
numbers above 5 .",0.09511961450058924,0.2,0.1453844457692427,0.096101383809579,0.3,0.20199489228254294,0.0009817693089897578,0.09561049915508413
