query_id,texto_original,AP_Vetorial,P10_Vetorial,NDCG_Vetorial,AP_BM25,P10_BM25,NDCG_BM25,Diferenca_BM25_menos_Vetorial,Media_AP
141,"what analytical solutions are available for stresses in edge-loaded
shells of revolution .",0.1526175063326766,0.1,0.13886486170372997,0.14530389284398637,0.2,0.21448304883277194,-0.007313613488690224,0.14896069958833147
142,"what dome contours minimize discontinuity stresses when used as closures
on cylindrical pressure vessels .",0.0625,0.0,0.0,0.07692307692307693,0.0,0.0,0.014423076923076927,0.06971153846153846
143,"what general solutions for the stresses in pressurized shells of
revolution are available .",0.35,0.2,0.5640920940185894,0.6666666666666666,0.2,0.8315546295836225,0.31666666666666665,0.5083333333333333
144,"can studies of pure membrane cylinders having no wall bending stiffness
but maintaining their shape by virtue of internal pressure provide any
insight into the behaviour of pressurized cylinders with finite wall
stiffness .",0.6898148148148148,0.5,0.8017346713846059,0.4461279461279461,0.4,0.5137665365073921,-0.24368686868686867,0.5679713804713804
145,"what are the best experimental data and classical small deflection
theory analyses available for pressurized cylinders in bending .",0.5047811837285521,0.4,0.6263065635108556,0.30949216238544414,0.4,0.49457095505440585,-0.19528902134310794,0.4071366730569981
146,"does a membrane theory exist by which the behaviour of pressurized
membrane cylinders in bending can be predicted .",0.8333333333333333,0.2,0.7601875334318685,0.5833333333333333,0.2,0.6199062332840657,-0.25,0.7083333333333333
147,"what are the equations which define the stability of simply supported
corrugated core sandwich cylinders .",0.29235227954028725,0.3,0.4108545207564257,0.2595815921874819,0.3,0.3384355145646856,-0.03277068735280536,0.27596693586388454
148,papers on small deflection theory for buckling of sandwich cylinders .,0.4511152689118791,0.3,0.6413083956181767,0.3214281857326448,0.2,0.5148586863637864,-0.12968708317923427,0.38627172732226195
149,"has anyone developed an analysis which accurately establishes the large
deflection behaviour of conical shells .",0.377454245758457,0.3,0.40002324830925196,0.38226521302211863,0.4,0.45449827622138,0.004810967263661647,0.3798597293902878
150,"what is the magnitude of second-order wing-body interference
at high supersonic mach number .",0.5833333333333333,0.2,0.6934264036172708,0.8333333333333333,0.2,0.9197207891481876,0.25,0.7083333333333333
151,"what is the best theoretical method for calculating pressure on the
surface of a wing alone .",0.05114905149051491,0.1,0.08615532061232019,0.033192384148916794,0.0,0.0,-0.017956667341598113,0.04217071781971585
152,"how can the effect of the boundary-layer on wing pressure be calculated,
and what is its magnitude .",0.06859290433342073,0.1,0.20873380005870612,0.02312696179392559,0.0,0.0,-0.04546594253949514,0.04585993306367316
153,how should the navier-stokes difference equations be solved .,0.31315463984636915,0.3,0.3465885302021158,0.32301587301587303,0.3,0.3536573263781091,0.00986123316950388,0.31808525643112107
154,"which  iterative method for solving linear elliptic
difference equations is most rapidly convergent .",0.5,0.2,0.5992429307166866,0.8333333333333333,0.2,0.8212377705398237,0.33333333333333326,0.6666666666666666
155,technical report on measurement of ablation during flight .,0.4352326685660019,0.3,0.38523150296868935,0.1781659413585535,0.2,0.17955683620108592,-0.2570667272074484,0.3066993049622777
156,"what qualitative and quantitative material is available on ablation
materials research .",0.5797657175208195,0.7,0.5798381894420388,0.5443018681996454,0.7,0.5728198349525341,-0.03546384932117408,0.5620337928602325
157,"have flow fields been calculated for blunt-nosed bodies and compared
with experiment for a wide range of free stream conditions and body
shapes .",0.4049898991362615,0.6,0.37914059545946804,0.3676829906345067,0.6,0.5435804161199637,-0.037306908501754776,0.3863364448853841
158,what are the available properties of high-temperature air .,0.32642926356589147,0.3,0.6135994048200958,0.37218326885880076,0.3,0.6396601408337269,0.045754005292909294,0.3493062662123461
159,"what is the magnitude of aerodynamic damping in flexible vibration modes
of a slender body of revolution characteristic of launch vehicles .",0.10289458826678885,0.2,0.17925138407585886,0.08862245960184259,0.2,0.16014909903145455,-0.01427212866494626,0.09575852393431572
160,"compressive circumferential stresses in a torispherical shell reveal
the possibility of buckling under internal pressure . has anyone
investigated for which ranges of shell parameters these stresses are
sufficiently large to cause elastic buckling .",0.05043313815129372,0.1,0.13124938519326126,0.12093789008760672,0.1,0.24842742676916893,0.070504751936313,0.08568551411945022
161,"is there an integral method to give a single and sufficiently accurate
method of calculating the laminar separate point for various
incompressible and compressible boundary layers with zero heat transfer .",0.5469934219934219,0.3,0.6843792523567235,0.5379656928437416,0.3,0.7193068819147438,-0.009027729149680308,0.5424795574185818
162,"what accurate or exact solutions of the laminar separation point for
various incompressible and compressible boundary layers with zero heat
transfer are available .",0.19538973890065758,0.2,0.1858286832974526,0.25945892110762797,0.2,0.21003026995882845,0.06406918220697039,0.22742433000414278
163,"can the hypersonic similarity results be applied to the technique of
predicting surface pressures of an ogive forebody at angle of attack .",0.39878987898789875,0.2,0.5307212739772434,0.2959595959595959,0.2,0.4367467095119258,-0.10283028302830283,0.34737473747374736
164,what determines the onset of shock-induced boundary-layer separation .,0.41094595127827294,0.4,0.56375704932811,0.45075913669663675,0.4,0.5808311313512923,0.03981318541836382,0.4308525439874549
165,"are the stable profiles of a compressible boundary layer induced by a
moving wave known .",0.5833333333333333,0.2,0.6934264036172708,0.5833333333333333,0.2,0.6934264036172708,0.0,0.5833333333333333
166,"are there experimental results on the stability of a compressible
boundary layer induced by a moving wave .",0.03077722821464199,0.0,0.0,0.040073636672378156,0.1,0.07311683844390994,0.009296408457736167,0.03542543244351007
167,"exact solution methods for calculating the ablative mass loss of a
material ablating at high temperatures in a hypersonic flight
environment .",0.17142857142857143,0.2,0.370291336443826,0.41666666666666663,0.2,0.5540663910176149,0.2452380952380952,0.294047619047619
168,"what approximate solutions are known to the direct problem of transonic
flow in the throat of a nozzle,  i.e. finding the flow in a given
nozzle .",0.26666666666666666,0.2,0.45560514958746035,0.12333333333333332,0.1,0.21840743681816419,-0.14333333333333334,0.195
169,"what approximate solutions are known to the indirect problem of
transonic flow in the throat of a nozzle,  i.e. finding a nozzle which
has a given axial velocity distribution .",0.26085758377425045,0.3,0.44846790269711634,0.3042194092827004,0.2,0.4144299250118475,0.04336182550844997,0.2825384965284754
170,"why do users of orthodox pitot-static tubes often find that the
calibrations appear to be,. - (a) significantly different from those formerly
specified,  (b) wildly variable at low reynolds numbers .",0.628065134099617,0.5,0.8009503699884485,0.6340909090909091,0.4,0.751412262126836,0.006025774991292199,0.631078021595263
171,"has a comparison been made between interference-free drag measurements
using free-flight models and similar measurements made in a low-blockage
wind tunnel .",0.4666666666666666,0.3,0.6303409093283879,0.6388888888888888,0.3,0.6757709465491791,0.17222222222222222,0.5527777777777777
172,solution of the blasius problem with three-point boundary conditions .,0.8875,0.4,0.925248016143815,0.8875,0.4,0.925248016143815,0.0,0.8875
173,"references on lyapunov's method on the stability of linear
differential equations with periodic coefficients .",0.5833333333333333,0.2,0.6934264036172708,1.0,0.2,1.0,0.41666666666666674,0.7916666666666666
174,"obtain all papers and reports that contain shock detachment distance
data .",0.16563862960262338,0.2,0.37104051579483655,0.10870216885292261,0.1,0.19602843459435057,-0.05693646074970077,0.137170399227773
175,work on flow in channels at low reynolds numbers .,0.05653856041951035,0.0,0.0,0.04996412585521444,0.0,0.0,-0.006574434564295913,0.05325134313736239
176,"some approximate analytical heat conduction solutions using methods
other than biot's principle .",0.0678099746438322,0.1,0.0997954666798749,0.08656994725573432,0.1,0.12824687569501922,0.018759972611902112,0.07718996094978325
177,"what mode of stalling can be expected for each stage of an axial
compressor .",0.8711111111111111,0.5,0.9111748701161573,0.7222222222222222,0.4,0.8297899182613868,-0.14888888888888885,0.7966666666666666
178,"has a criterion been established for determining the axial compressor
choking line .",0.5541666666666667,0.3,0.8541031930402069,0.6435897435897435,0.3,0.8698944585066984,0.08942307692307683,0.5988782051282051
179,"has a theory of quasi-conical flows been developed, in supersonic
linearised theory, for which the upwash distribution on the lifting
surface, apart from being a homogeneous function in the
co-ordinate, is permitted to have a quite general functional form .",0.2525239986759351,0.2,0.36331756126716835,0.34228698501872656,0.2,0.44149241373678083,0.08976298634279145,0.29740549184733084
180,how does scale height vary with altitude in an atmosphere .,0.4051120448179271,0.3,0.33654056128817356,0.4362672868884049,0.3,0.3557981268823876,0.031155242070477762,0.42068966585316603
181,"jet interference with supersonic flows
theoretical papers .",0.28954156613292387,0.2,0.3670217265622339,0.27047145604380385,0.2,0.3571560500460547,-0.019070110089120018,0.28000651108836383
182,"effects of leading-edge bluntness on the flutter characteristics of some
square-planform double-wedge airfoils at mach numbers less than 15.4.",0.5833333333333333,0.2,0.66967181649423,0.5833333333333333,0.2,0.66967181649423,0.0,0.5833333333333333
183,"what factors have been shown to have a primary influence on sonic boom
strength .",0.5965122107656045,0.7,0.6077992638952276,0.6244265125337999,0.6,0.6003711013090012,0.027914301768195426,0.6104693616497021
184,work on small-oscillation re-entry motions .,0.16120936170401495,0.1,0.14403688840535353,0.33643667272244154,0.3,0.42953694833433737,0.1752273110184266,0.24882301721322825
185,experimental studies on panel flutter .,0.7075857784191117,0.5,0.5774099829460708,0.7838624338624337,0.6,0.8071376348433057,0.07627665544332196,0.7457241061407727
186,"how can wing-body,  flow field interference effects be approximated
rationally .",0.27915291132178266,0.4,0.5321408435198608,0.17409969846291462,0.4,0.3600558568883671,-0.10505321285886804,0.22662630489234864
187,"has anyone analytically or experimentally investigated the effects of
internal pressure on the buckling of circular-cylindrical shells under
bending .",0.15019921598868965,0.2,0.20614728455496242,0.16224637681159418,0.2,0.2522457614005466,0.012047160822904524,0.15622279640014192
188,"what theoretical and experimental work has been done on the excitation
and response of typical structures in a noise environment .",0.48484288981246376,0.4,0.556641054565232,0.41183261534427235,0.5,0.5681584916867225,-0.07301027446819142,0.44833775257836805
189,"is there a design method for calculating thermal fatigue endurances of
components of various types and sizes in a variety of circumstances .",0.13358033877433603,0.1,0.07483450405786199,0.1558760278482266,0.2,0.15814646672181454,0.022295689073890568,0.14472818331128132
190,"will an analysis of panel flutter based on arbitrarily assumed modes of
deformation prove satisfactory,  and if so,  what is the minimum number
of modes that need be considered .",0.6392857142857142,0.5,0.701793219941837,0.4609469696969697,0.3,0.5338418008420618,-0.17833874458874455,0.550116341991342
191,"what is the criterion for true panel flutter,  as opposed to small
amplitude vibration arising from acoustic disturbances .",0.5625638527504354,0.5,0.35380743097013984,0.3908399379379184,0.4,0.24512769449225036,-0.17172391481251703,0.4767018953441769
192,papers dealing with uniformly loaded sectors .,0.5148809523809523,0.3,0.6096199500078984,0.5077380952380952,0.3,0.6096199500078984,-0.0071428571428571175,0.5113095238095238
193,general methods of solving clamped plate problems .,0.7424865394856162,0.7,0.7611091798019349,0.831885975001917,0.8,0.8839186865620725,0.08939943551630081,0.7871862572437666
194,"how can the analytical solution of the buckling strength of a uniform
circular cylinder loaded in axial compression be refined so as to lower
the buckling load .",0.1481516769939419,0.1,0.08082087980796286,0.23611111111111113,0.2,0.23467776707889956,0.08795943411716922,0.19213139405252652
195,"in the problem of the buckling strength of uniform circular cylinders
loaded in axial compression,  does the linear solution help with
improving the non-linear one .",0.07469474969474969,0.1,0.13565197343244778,0.13286052009456265,0.1,0.18154179253735267,0.05816577039981295,0.10377763489465616
196,"the problem of similarity for representative investigation of
aeroelastic effects in a flow with the absence of heating effects .",0.21659879786406722,0.2,0.2908044848031902,0.15828711526365413,0.3,0.2952819749811217,-0.058311682600413084,0.18744295656386067
197,how is fatigue damage estimated using the normal long-hand method .,0.7666666666666666,0.3,0.8496842052283847,0.6180555555555555,0.2,0.6651640917528849,-0.14861111111111114,0.692361111111111
198,"is there any information available on the difference in the effects of
various edge conditions on the buckling of cylindrical shells .",0.3255892255892256,0.2,0.43903452254994363,0.5141760651629073,0.3,0.7073103183000377,0.18858683957368166,0.41988264537606645
199,"have non-linear large deflection analyses been conducted for shell
shapes other than conical .",0.11963343613758991,0.2,0.156170970401807,0.1159229930781655,0.1,0.09576745329637855,-0.0037104430594244037,0.11777821460787771
200,"are asymptotic methods sufficiently accurate in the determination of
pre-buckling stresses in torispherical shells,  or must we resort to
numerical methods .",0.3122605363984674,0.2,0.4632423659320676,0.2566137566137566,0.2,0.3759063358712073,-0.055646779784710776,0.284437146506112
201,"what are the nonequilibrium chemical constituents in the viscous shock
layer ahead of a blunt re-entry vehicle .",0.247182776527417,0.3,0.4104791581238239,0.30910712874117674,0.4,0.5487379204458991,0.06192435221375975,0.27814495263429684
202,"how accurate are existing analytical theories in estimating pressure
distributions on cones at incidence,  at hypersonic speeds .",0.1856006057320477,0.3,0.1575453806841089,0.20660293962870166,0.3,0.21329730238906844,0.021002333896653957,0.19610177268037468
203,"are simple empirical methods of any use for estimating pressure
distribution in cones .",0.11052161105900195,0.2,0.17886726863615138,0.1363737147163963,0.3,0.30637875169839035,0.025852103657394362,0.12344766288769912
204,do viscous effects seriously modify pressure distributions .,0.07884436693227684,0.1,0.2166630712387111,0.04283099151601932,0.0,0.0,-0.036013375416257515,0.06083767922414808
205,"has anyone investigated theoretically whether surface flexibility
can stabilize a laminar boundary layer .",0.5,0.2,0.6509209298071326,0.8333333333333333,0.2,0.9197207891481876,0.33333333333333326,0.6666666666666666
206,"how do subsonic and transonic flutter data measured in the new langley
transonic dynamics tunnel compare with similar data obtained in other
facilities .",0.2793600562587904,0.2,0.47380443295908853,0.22431427243142724,0.2,0.4358923164702953,-0.055045783827363165,0.25183716434510883
207,"how do large changes in new mass ratio quantitatively affect
wing-flutter boundaries .",0.20115522220785378,0.2,0.2531506743668105,0.20692268575563774,0.2,0.3534127876050964,0.0057674635477839575,0.20403895398174576
208,"what is the effect of the shape of the drag polar of a lifting
spacecraft on the amount of reduction in maximum deceleration obtainable by
continuously varying the aerodynamic coefficients during re-entry .",0.6496031746031746,0.6,0.759941695133205,0.7027777777777778,0.6,0.7711046000160218,0.05317460317460321,0.6761904761904762
209,"what are the physical significance and characteristics of separated
laminar and turbulent boundary layer flows .",0.17029610301433692,0.2,0.09038000771756498,0.1486072792377557,0.1,0.1019109450635844,-0.021688823776581212,0.15945169112604632
210,"has anyone analytically investigated the stabilizing influence of soft
elastic cores on the buckling strength of cylindrical shells subjected
to non-uniform external pressure .",0.39562109571209264,0.2,0.5367050799050339,0.34724270391143536,0.2,0.48255059646431975,-0.04837839180065728,0.371431899811764
211,"what papers are available on the buckling of empty cylindrical shells
under non-uniform pressure .",0.14947613130397686,0.1,0.03904518351825316,0.1535376372362343,0.1,0.03299700806327271,0.004061505932257431,0.15150688427010556
212,"what effect do thermal stresses have on the compressive buckling
strength of ring-stiffened cylinders .",0.4821674023473164,0.5,0.5753581483249247,0.48922707429089546,0.5,0.5687197948330739,0.007059671943579038,0.48569723831910594
213,"what is the effect on cylinder buckling of a circumferential stress
system that varies in the axial direction .",0.45719963184078016,0.5,0.4915559070437773,0.5806244745452089,0.5,0.6087994651344372,0.12342484270442877,0.5189120531929945
214,"can non-linear shallow shell analysis be reduced to an engineering
technique by use of the matrix .",0.1685222600091376,0.1,0.24630238874073,0.16806617129818463,0.1,0.24630238874073,-0.00045608871095295656,0.1682942156536611
215,"is it possible to predict the shape of a shroud which will allow
simulation of the nose region flow field for a sphere in hypersonic flow .",0.04943181818181818,0.0,0.0,0.047379032258064516,0.0,0.0,-0.0020527859237536653,0.048405425219941345
216,"what investigations have been made of the wave system created by a
static pressure distribution over a liquid surface .",0.002403846153846154,0.0,0.0,0.002770083102493075,0.0,0.0,0.0003662369486469208,0.002586964628169614
217,"has anyone investigated the effect of shock generated vorticity on heat
transfer to a blunt body .",0.42397803275991236,0.6,0.5772262253490589,0.36541366969290145,0.4,0.4644389235458954,-0.058564363067010905,0.39469585122640694
218,what is the heat transfer to a blunt body in the absence of vorticity .,0.22578502832222885,0.3,0.2535828648414812,0.31040129724998244,0.5,0.44613264264760744,0.08461626892775359,0.2680931627861056
219,"what are the general effects on flow fields when the reynolds number is
small .",0.06460484978079307,0.1,0.07467264456021759,0.043788376238101896,0.0,0.0,-0.02081647354269118,0.05419661300944749
220,"find a calculation procedure applicable to all incompressible laminar
boundary layer flow problems having good accuracy and reasonable
computation time .",0.15896790049029283,0.2,0.10328736197252186,0.25234473144825814,0.3,0.27870157149025604,0.09337683095796531,0.20565631596927547
221,"papers applicable to this problem (calculation procedures for laminar
incompressible flow with arbitrary pressure gradient) .",0.19351370009378363,0.3,0.27291790820995643,0.25876650480495494,0.4,0.39567287731660133,0.06525280471117131,0.22614010244936927
222,has anyone investigated the shear buckling of stiffened plates .,0.6493300559090032,0.6,0.674413854326926,0.7338684463684464,0.6,0.7487912473474161,0.08453839045944322,0.6915992511387248
223,papers on shear buckling of unstiffened rectangular plates under shear .,0.4291795665634675,0.2,0.5585075862632192,0.5866666666666667,0.3,0.7365896932159578,0.15748710010319916,0.5079231166150671
224,"in practice, how close to reality are the assumptions that the flow
in a hypersonic shock tube using nitrogen is non-viscous and in
thermodynamic equilibrium .",0.10622779004205968,0.1,0.07930749312667738,0.13978071459082664,0.1,0.09384413330947906,0.03355292454876696,0.12300425231644316
225,"what design factors can be used to control lift-drag ratios at mach
numbers above 5 .",0.09544605619222624,0.3,0.21072466510326426,0.096101383809579,0.3,0.20199489228254294,0.0006553276173527633,0.09577372000090262
